,id,slot,upgrade_current,primary,inate,sub1,sub2,sub3,sub4,rarity,nb_stars,type,grind,effi_stats,effi_real
1120,41914799872,6,0, % Res, % ATK, ATK, DEF, % Tx. crit,,Héroïque,5,Precision,0.0,27.63,25.03
1121,39133617650,4,0, DEF, % DEF, % Accuracy, ATK, % ATK,,Héroïque,6,Proctection,0.0,27.56,24.97
1122,40744573192,3,0, DEF,, % Res, % Accuracy, % DEF, % HP,Legend,6,Will,0.0,27.39,24.82
1123,42133579263,5,0, HP,, % Res, VIT, % Tx. crit,,Héroïque,6,Combat,0.0,27.27,24.7
1124,39233508630,6,0, % DEF,, % Tx. crit, ATK, % ATK, DEF,Legend,6,Focus,0.0,27.26,24.7
1125,42001631646,1,0, ATK,, % Res, % Accuracy, VIT,,Héroïque,6,Swift,0.0,27.1,24.55
1126,42441608912,3,0, DEF,, % Accuracy, % Tx. crit, % HP,,Héroïque,6,Lame,0.0,27.1,24.55
1127,37019211651,1,0, ATK,, % Accuracy, % HP, % Res, VIT,Legend,5,Combat,0.0,27.05,24.51
1128,41917946887,6,0, % Res,, % Tx. crit, % Dmg crit, % ATK,,Héroïque,6,Lame,0.0,26.96,24.43
1129,41695541917,5,0, HP,, % Dmg crit, DEF, % ATK,,Héroïque,6,Gardian,0.0,26.6,24.09
1130,37020465088,5,0, HP,, % Dmg crit, % ATK, % DEF,,Héroïque,5,Combat,0.0,26.44,23.95
1131,37017273781,4,0, % Dmg crit,, % DEF, DEF, % HP,,Héroïque,5,Combat,0.0,26.28,23.81
1132,42576252785,1,0, ATK,, % Dmg crit, % Tx. crit, VIT,,Héroïque,6,Destruction,0.0,26.27,23.8
1133,42002079742,5,0, HP,, % Res, VIT, % HP,,Héroïque,6,Energy,0.0,26.26,23.79
1134,42458007975,2,0, VIT,, DEF, % ATK, % Res,,Héroïque,6,Despair,0.0,26.17,23.7
1135,39133602231,4,0, % Dmg crit,, % Tx. crit, VIT, DEF,,Héroïque,6,Focus,0.0,26.1,23.65
1136,40911939382,4,0, % Dmg crit,, % HP, % ATK, % Res,,Héroïque,6,Will,0.0,26.09,23.64
1137,40339829821,5,0, HP,, % HP, % Accuracy, % ATK,,Héroïque,6,Revenge,0.0,26.09,23.64
1138,42243043652,5,0, HP,, VIT, ATK, % ATK,,Héroïque,6,Focus,0.0,26.08,23.63
1139,31052208657,4,4, % DEF,, ATK, % Tx. crit, VIT,,Héroïque,4,Combat,0.0,25.95,23.5
1140,42677104595,3,0, DEF,, % DEF, % Res, VIT, % Accuracy,Legend,6,Precision,0.0,25.8,23.37
1141,39490414055,2,0, DEF, VIT, % Dmg crit, ATK, % Tx. crit,,Héroïque,6,Rage,0.0,25.79,23.36
1142,42542859922,6,0, % Accuracy,, % HP, % Tx. crit, % Dmg crit,,Héroïque,5,Determination,0.0,25.51,23.11
1143,42133803387,1,0, ATK,, % Res, HP, % HP,,Héroïque,6,Precision,0.0,25.42,23.03
1144,36935006413,2,0, % ATK,, % DEF, % Res, % Tx. crit,,Héroïque,5,Combat,0.0,25.34,22.96
1145,41730176594,2,0, HP,, % ATK, ATK, % Tx. crit,,Héroïque,6,Proctection,0.0,24.88,22.54
1146,41585944209,6,0, DEF,, % HP, VIT, HP,,Héroïque,6,Endurance,0.0,24.76,22.43
1147,41730218548,2,0, ATK, HP, % Dmg crit, VIT,,,Rare,6,Proctection,0.0,24.72,22.39
1148,42542797673,1,0, ATK, VIT, % HP, % ATK,,,Rare,5,Combat,0.0,24.62,22.3
1149,41915360870,4,0, % DEF,, % Dmg crit, % HP, % ATK,,Héroïque,6,Revenge,0.0,24.54,22.23
1150,41651762646,1,0, ATK, % Res, % Accuracy, VIT,,,Rare,6,Precision,0.0,24.46,22.16
1151,41695530295,1,0, ATK,, % Res, VIT, % Tx. crit,,Héroïque,6,Focus,0.0,24.2,21.92
1152,31141319585,2,0, % HP, % ATK, DEF, % Res,,,Rare,5,Combat,0.0,24.06,21.79
1153,41651787413,3,0, DEF, HP, % Dmg crit, % Accuracy,,,Rare,5,Tolerance,0.0,23.99,21.73
1154,42243044473,4,0, % ATK,, VIT, % Accuracy, % Tx. crit,,Héroïque,6,Vampire,0.0,23.73,21.5
1155,31165510482,4,0, % Dmg crit,, % Res, % Accuracy, % ATK,,Héroïque,5,Combat,0.0,23.69,21.46
1156,39133647589,3,0, DEF,, % Res, % DEF, % HP,,Héroïque,6,Endurance,0.0,23.48,21.27
1157,37664976656,2,0, VIT,, % DEF, % HP, % Res,,Héroïque,6,Focus,0.0,23.48,21.27
1158,41695506397,6,0, % ATK, % Res, HP, % HP,,,Rare,6,Revenge,0.0,23.42,21.22
1159,41730142667,3,0, DEF,, % Res, % Dmg crit, HP,,Héroïque,6,Endurance,0.0,23.3,21.11
1160,41915385219,3,0, DEF,, % DEF, % HP, % Tx. crit,,Héroïque,6,Proctection,0.0,23.19,21.0
1161,42252341141,2,0, VIT,, DEF, % Accuracy, % Res,,Héroïque,5,Combat,0.0,23.13,20.95
1162,40608615298,2,0, ATK,, HP, % Dmg crit, % HP,,Héroïque,6,Revenge,0.0,23.01,20.84
1163,42425406972,4,0, % HP, % DEF, % Accuracy, VIT,,,Rare,6,Swift,0.0,22.71,20.57
1164,42133628896,1,0, ATK, % HP, % Dmg crit, % Accuracy,,,Rare,6,Combat,0.0,22.53,20.41
1165,41983957528,5,0, HP,, DEF, % Dmg crit, % Res,,Héroïque,6,Determination,0.0,22.43,20.32
1166,41585955199,4,0, % Tx. crit,, % HP, HP, % DEF,,Héroïque,6,Endurance,0.0,22.31,20.21
1167,42133500189,2,0, % DEF,, % ATK, % HP, DEF,,Héroïque,5,Combat,0.0,22.25,20.15
1168,42425456515,6,0, % Accuracy, HP, % ATK, DEF,,,Rare,6,Lame,0.0,22.24,20.14
1169,35987444222,3,3, DEF,, % Res, % HP,,,Rare,5,Combat,0.0,22.21,20.12
1170,42252341145,5,0, HP, % ATK, % Res, % DEF,,,Rare,5,Combat,0.0,22.16,20.07
1171,42542897070,1,0, ATK,, % Tx. crit, HP, % HP,,Héroïque,6,Determination,0.0,21.84,19.79
1172,41876677020,3,0, DEF, VIT, % DEF, % Dmg crit,,,Rare,5,Combat,0.0,21.82,19.77
1173,42425502868,2,0, VIT, % Accuracy, % Res, DEF,,,Rare,6,Energy,0.0,21.67,19.63
1174,42252342960,3,0, DEF, VIT, % Accuracy, % Res,,,Rare,5,Combat,0.0,21.66,19.62
1175,41978162099,6,0, % DEF, % Dmg crit, % ATK, % HP,,,Rare,5,Determination,0.0,21.66,19.62
1176,42252341144,2,0, DEF, % Accuracy, VIT, ATK,,,Rare,6,Combat,0.0,21.29,19.29
1177,42562040053,1,0, ATK,, HP, % ATK, % HP,,Héroïque,5,Amelio,0.0,21.21,19.21
1178,42315316301,5,0, HP, % Accuracy, % Dmg crit, % ATK,,,Rare,6,Amelio,0.0,21.17,19.18
1179,42425391821,4,0, % DEF,, % Tx. crit, % Res,,,Rare,6,Energy,0.0,21.04,19.06
1180,41241850955,6,0, ATK,, VIT, % ATK, HP,,Héroïque,5,Amelio,0.0,21.01,19.03
1181,31521341492,1,3, ATK, % Res, VIT, % Accuracy,,,Rare,5,Combat,0.0,21.0,19.02
1182,42176057257,6,0, ATK,, DEF, % Accuracy,,,Rare,6,Swift,0.0,20.97,19.0
1183,40586603437,5,0, HP,, ATK, % Tx. crit, % Res,,Héroïque,6,Focus,0.0,20.97,18.99
1184,41978132966,4,0, % Dmg crit,, VIT, % HP,,,Rare,5,Tolerance,0.0,20.9,18.93
1185,36893600908,6,0, % DEF, HP, % Res, % ATK,,,Rare,6,Combat,0.0,20.82,18.86
1186,41695519004,2,0, HP, VIT, % Res, % Dmg crit,,,Rare,6,Focus,0.0,20.76,18.81
1187,41049914336,2,0, ATK,, DEF, HP, % Dmg crit,,Héroïque,6,Nemesis,0.0,20.61,18.67
1188,41590760312,6,0, % ATK,, % Accuracy, DEF,,,Rare,6,Revenge,0.0,19.92,18.04
1189,41992559566,2,0, % ATK, % Accuracy, VIT, % Res,,,Rare,6,Lame,0.0,19.62,17.78
1190,42425423896,5,0, HP,, % Dmg crit, % ATK,,,Rare,6,Fatale,0.0,19.5,17.66
1191,41241814362,6,0, % Res,, % Tx. crit, % Dmg crit,,,Rare,6,Precision,0.0,19.49,17.65
1192,42425488883,6,0, % DEF,, % Res, % Tx. crit,,,Rare,6,Swift,0.0,19.27,17.46
1193,42315294975,4,0, % Tx. crit, VIT, % Dmg crit, % DEF,,,Rare,5,Precision,0.0,18.97,17.18
1194,40493812634,5,0, HP,, DEF, % HP, VIT,,Héroïque,6,Gardian,0.0,18.86,17.08
1195,41993950288,6,0, % DEF, VIT, % Tx. crit, % Dmg crit,,,Rare,6,Gardian,0.0,18.7,16.94
1196,41993985788,2,0, % HP, % ATK, DEF, % Res,,,Rare,6,Proctection,0.0,18.64,16.88
1197,42252342967,2,0, DEF,, % HP, HP,,,Rare,5,Combat,0.0,18.55,16.8
1198,42315183037,1,0, ATK,, % Dmg crit, % HP,,,Rare,4,Determination,0.0,18.39,16.66
1199,42252342970,4,0, % HP, % Accuracy, % Dmg crit, HP,,,Rare,5,Combat,0.0,18.2,16.49
1200,36195551015,2,0, % DEF,, % Dmg crit, % Accuracy,,,Rare,6,Will,0.0,18.01,16.32
1201,42176017221,3,0, DEF,, % Dmg crit, % Accuracy,,,Rare,6,Fatale,0.0,18.01,16.32
1202,41695455320,2,0, % HP, % Tx. crit, VIT, ATK,,,Rare,6,Endurance,0.0,17.96,16.27
1203,35987875521,6,0, % HP,, % Accuracy, VIT,,,Rare,5,Combat,0.0,17.94,16.25
1204,42252341148,3,0, DEF,, % Accuracy, % Tx. crit,,,Rare,5,Combat,0.0,17.94,16.25
1205,42133764699,6,0, % DEF, HP, % HP, % Dmg crit,,,Rare,5,Tolerance,0.0,17.57,15.92
1206,41915352835,1,0, ATK,, VIT, % HP,,,Rare,6,Focus,0.0,17.5,15.86
1207,36952760736,6,0, % Res,, VIT, % DEF,,,Rare,6,Combat,0.0,17.13,15.51
1208,42252438925,3,0, DEF,, HP, % DEF,,,Rare,6,Combat,0.0,16.89,15.3
1209,42252341139,1,0, ATK,, % Tx. crit, VIT,,,Rare,5,Combat,0.0,16.86,15.27
1210,41994039136,2,0, DEF,, ATK, % DEF,,,Rare,6,Endurance,0.0,16.78,15.2
1211,37174553317,5,0, HP, VIT, % Tx. crit, ATK,,,Rare,5,Combat,0.0,16.67,15.1
1212,42252342968,1,0, ATK,, % Dmg crit, % Tx. crit,,,Rare,5,Combat,0.0,16.62,15.06
1213,42133555778,1,0, ATK,, % Dmg crit, HP,,,Rare,5,Determination,0.0,16.52,14.96
1214,42175995181,6,0, % Accuracy,, % Tx. crit, HP,,,Rare,6,Lame,0.0,16.49,14.94
1215,42542871792,6,0, % Res,, % Accuracy, % Tx. crit,,,Rare,5,Amelio,0.0,16.46,14.91
1216,42252342966,6,0, % ATK,, % Res, % Dmg crit,,,Rare,5,Combat,0.0,16.45,14.9
1217,42542817892,1,0, ATK,, % Accuracy, % Tx. crit,,,Rare,6,Combat,0.0,16.2,14.67
1218,42252342965,1,0, ATK,, VIT, HP,,,Rare,5,Combat,0.0,16.19,14.67
1219,41876600174,1,0, ATK,, % Tx. crit, % Accuracy,,,Rare,5,Tolerance,0.0,15.83,14.34
1220,41914739011,6,0, % Res,, % Dmg crit, ATK,,,Rare,5,Determination,0.0,15.1,13.68
1221,42133653401,1,0, ATK,, HP, % Tx. crit,,,Rare,6,Amelio,0.0,15.08,13.66
1222,42133529592,1,0, ATK,, % HP, HP,,,Rare,6,Amelio,0.0,15.05,13.63
1223,41585900021,6,0, ATK,, % DEF, DEF,,,Rare,6,Violent,0.0,14.95,13.54
1224,37516211356,3,0, DEF,, % Res, % HP,,,Rare,5,Combat,0.0,14.81,13.41
1225,42542807308,2,0, % ATK,, ATK, % Dmg crit,,,Rare,6,Precision,0.0,14.68,13.3
1226,42542828237,5,0, HP,, % HP, ATK,,,Rare,6,Tolerance,0.0,14.4,13.04
1227,42176037071,3,0, DEF,, % DEF, % Accuracy,,,Rare,6,Swift,0.0,14.35,13.0
1228,38686876452,4,0, % HP,, % Res, HP,,,Rare,6,Will,0.0,14.34,12.99
1229,40711254024,2,0, DEF,, VIT, % Tx. crit,,,Rare,6,Amelio,0.0,14.14,12.81
1230,42252438922,1,0, ATK,, HP, % ATK,,,Rare,5,Combat,0.0,14.05,12.72
1231,41651776077,2,0, % DEF,, HP, % Tx. crit,,,Rare,5,Amelio,0.0,13.98,12.66
1232,41730165673,2,0, DEF,, % HP, % Dmg crit,,,Rare,6,Focus,0.0,13.92,12.61
1233,41241888549,6,0, % ATK,, HP, % HP,,,Rare,5,Determination,0.0,13.76,12.46
1234,42252438920,5,0, HP,, ATK, DEF,,,Rare,5,Combat,0.0,13.17,11.93
1235,41241939752,2,0, DEF,, HP, ATK,,,Rare,5,Determination,0.0,13.13,11.9
1236,41418617493,2,0, DEF, % ATK, % Res, VIT,,,Rare,4,Revenge,0.0,12.7,11.5
1237,42315204268,1,0, ATK,, % Res, % Accuracy,,,Rare,5,Amelio,0.0,11.84,10.73
1238,42332959441,2,0, % DEF,, % Tx. crit, % Accuracy,,,Rare,5,Amelio,0.0,10.76,9.75
1239,41998369339,1,0, ATK,, % ATK,,,,Magic,3,Revenge,0.0,6.57,5.95
1240,42227397532,1,0, ATK, HP,,,,,Blanche,3,Revenge,0.0,5.68,5.15
1241,42663844199,1,0, ATK,, % Dmg crit,,,,Magic,3,Revenge,0.0,5.47,4.96
1242,41998430974,1,0, ATK, % ATK,,,,,Blanche,4,Revenge,0.0,3.42,3.1
1243,41997758361,1,0, ATK,,,,,,Blanche,4,Revenge,0.0,0.0,0.0
1244,41998324238,1,0, ATK,,,,,,Blanche,3,Revenge,0.0,0.0,0.0
1245,41998345823,1,0, ATK,,,,,,Blanche,5,Revenge,0.0,0.0,0.0
1246,41998389049,1,0, ATK,,,,,,Blanche,3,Revenge,0.0,0.0,0.0
1247,41998409376,1,0, ATK,,,,,,Blanche,3,Revenge,0.0,0.0,0.0
1248,41998492132,1,0, ATK,,,,,,Blanche,3,Revenge,0.0,0.0,0.0
1249,41998510141,1,0, ATK,,,,,,Blanche,4,Revenge,0.0,0.0,0.0
1250,42098332325,1,0, ATK,,,,,,Blanche,4,Revenge,0.0,0.0,0.0
1251,42098359287,1,0, ATK,,,,,,Blanche,4,Revenge,0.0,0.0,0.0
1252,42227366979,1,0, ATK,,,,,,Blanche,4,Revenge,0.0,0.0,0.0
1253,42227387285,1,0, ATK,,,,,,Blanche,3,Revenge,0.0,0.0,0.0
1254,42663827835,1,0, ATK,,,,,,Blanche,3,Revenge,0.0,0.0,0.0
1255,42663875046,1,0, ATK,,,,,,Blanche,3,Revenge,0.0,0.0,0.0
1256,42663907023,1,0, ATK,,,,,,Blanche,4,Revenge,0.0,0.0,0.0
1257,41463946102,2,0, % HP,,,,,,Blanche,5,Revenge,0.0,0.0,0.0
